time,YellowCarCo,YellowCarCm,GreenCarCo,GreenCarCm,YellowCarSpeed,YellowCarPositionX,YellowCarPositionZ,GreenCarSpeed,GreenCarPositionX,GreenCarPositionZ,distance,CoButton,CmButton
27,1,1.42,1.491507,1.499325,40.00122,141.9963,404.7003,45.03845,143,390.0071,14.69321,False,False
28,1,1.42,1.487004,1.498854,40.00122,141.9963,416.034,45.03845,143,402.768,13.26599,False,False
29,1,1.42,1.49605,1.842887,39.99675,143.5576,427.2086,45.03845,143,415.5289,11.67963,False,False
30,1,1.42,1.49605,1.616214,40.00122,144.0037,438.4968,45.03845,143,428.2898,10.20694,False,False
31,1,1.42,1.49394,1.499469,40.00122,144.0037,449.8304,34.9585,143,439.8469,9.983582,False,False
32,1,1.42,1.49394,1.69922,39.9973,143.6467,461.1277,34.9585,143,449.7518,11.37598,False,False
33,1,1.42,1.498167,1.813822,40.00122,141.9963,472.2932,34.9585,143,459.6567,12.63654,False,False
34,1,1.42,1.497185,1.499754,40.00122,141.9963,483.6269,34.9585,143,469.5616,14.06531,False,False
35,1,1.42,1.499151,1.811642,39.99675,143.1562,494.8423,34.9585,143,479.4665,15.37585,False,False
36,1,1.42,1.499744,1.723117,40.00122,144.0037,506.0896,34.9585,143,489.3714,16.71823,False,False
37,1,1.42,1.499606,1.499582,40.00122,144.0037,517.4233,34.9585,143,499.2763,18.14697,False,False
38,1,1.42,1.499395,1.49929,40.00122,144.0037,528.757,34.9585,143,509.1812,19.57574,False,False
39,1,1.42,1.499818,1.49929,40.00122,141.996,539.8874,41.01196,143,519.8087,20.07867,False,False
40,1,1.42,1.49972,1.498795,40.00122,141.996,551.2211,44.0332,143,532.1166,19.10443,False,False
41,1,1.42,1.499569,1.765407,39.99657,142.1854,562.5496,44.0332,143,544.5927,17.95685,False,False
42,1,1.42,1.499569,1.911392,39.99657,142.7535,573.8677,44.0332,143,557.0688,16.79889,False,False
43,1,1.42,1.499569,1.953804,39.9963,143.2986,585.1864,44.0332,143,569.5449,15.64154,False,False
44,1,1.42,1.499569,1.974298,39.9963,143.8653,596.5045,44.0332,143,582.0209,14.48358,False,False
45,1,1.42,1.499338,1.964884,40.00122,144.0098,607.8342,44.0332,143,594.497,13.33722,False,False
46,1,1.42,1.498983,1.933282,40.00122,144.0098,619.1679,44.0332,143,606.9731,12.19482,False,False
47,1,1.42,1.498438,1.883644,39.99634,143.7413,630.4741,44.0332,143,619.4492,11.02496,False,False
48,1,1.42,1.499529,1.920694,40.00122,141.9966,641.6293,42.95654,143,631.9132,9.716064,False,False
49,1,1.42,1.499276,1.80495,40.00122,141.9966,652.963,36.11206,143,642.4869,10.47607,False,False
50,1,1.42,1.499782,1.499654,40.00268,143.0671,664.1882,36.11206,143,652.7186,11.4696,False,False
51,1,1.42,1.499934,1.499654,40.00122,144.004,675.4271,36.11206,143,662.9504,12.47668,False,False
52,1,1.42,1.499899,1.499413,40.00122,144.004,686.7607,36.11206,143,673.1821,13.57861,False,False
53,1,1.42,1.499845,1.499003,40.00122,144.004,698.0944,36.11206,143,683.4139,14.68054,False,False
54,1,1.42,1.499953,1.499003,40.00122,141.996,709.2249,36.11206,143,693.6456,15.57922,False,False
55,1,1.42,1.499928,1.498308,40.00122,141.996,720.5585,36.11206,143,703.8774,16.68115,False,False
56,1,1.42,1.499928,1.499538,40.00268,142.6653,731.8245,36.11206,143,714.1091,17.71533,False,False
57,1,1.42,1.499978,1.499538,40.00122,144.004,743.0226,36.11206,143,724.3409,18.68176,False,False
58,1,1.42,1.499967,1.499216,40.00122,144.004,754.3563,36.11206,143,734.5726,19.78369,False,False
59,1,1.42,1.499949,1.498668,40.00122,144.004,765.69,43.45093,143,745.8649,19.82507,False,False
60,1,1.42,1.499985,1.498668,40.00323,142.2638,776.8475,43.89038,143,758.2982,18.54938,False,False
61,1,1.42,1.499976,1.49774,40.00122,141.996,788.1541,43.89038,143,770.7338,17.42035,False,False
62,1,1.42,1.499964,1.674163,39.99657,142.0629,799.486,43.89038,143,783.1694,16.31659,False,False
63,1,1.42,1.499964,1.89399,39.99657,142.631,810.8041,43.89038,143,795.605,15.1991,False,False
64,1,1.42,1.499964,1.946751,39.9963,143.1764,822.1228,43.89038,143,808.0406,14.08221,False,False
65,1,1.42,1.499964,1.971034,39.9963,143.743,833.4409,43.89038,143,820.4762,12.96472,False,False
66,1,1.42,1.499944,1.968789,40.00122,144.0098,844.7673,43.89038,143,832.9118,11.85547,False,False
67,1,1.42,1.499914,1.942202,40.00122,144.0098,856.101,43.89038,143,845.3474,10.75354,False,False
68,1,1.42,1.499868,1.875156,40.00122,144.0098,867.4346,42.08862,143,857.7529,9.681702,False,False
69,1,1.42,1.49996,1.931825,40.00122,141.9966,878.5623,34.89258,143,868.0186,10.5437,False,False
70,1,1.42,1.499939,1.843922,40.00122,141.9966,889.896,34.89258,143,877.9048,11.99115,False,False
71,1,1.42,1.499939,1.499823,40.00213,142.5764,901.171,34.89258,143,887.7911,13.37988,False,False
72,1,1.42,1.499982,1.499823,40.00122,144.004,912.3601,34.89258,143,897.6773,14.6828,False,False
73,1,1.42,1.499972,1.4997,40.00122,144.004,923.6938,34.89258,143,907.5635,16.13025,False,False
74,1,1.42,1.499956,1.49949,40.00122,144.004,935.0275,34.89258,143,917.4498,17.5777,False,False
75,1,1.42,1.499987,1.49949,40.00268,142.3531,946.194,34.89258,143,927.336,18.85803,False,False
76,1,1.42,1.499987,1.499861,40.00122,141.996,957.4916,37.33154,143,937.3442,20.1474,False,False
77,1,1.42,1.49998,1.499764,40.00268,142.1745,968.8072,44.6814,143,948.9833,19.82385,False,False
78,1,1.42,1.499994,1.499764,40.00122,144.004,979.9557,44.96704,143,961.7232,18.23248,False,False
79,1,1.42,1.499991,1.499599,40.00122,144.004,991.2894,44.96704,143,974.4639,16.8255,False,False
80,1,1.42,1.499986,1.499318,40.00122,144.004,1002.623,44.96704,143,987.2045,15.41852,False,False
81,1,1.42,1.499996,1.499318,40.00268,142.7547,1013.83,44.96704,143,999.9452,13.88507,False,False
82,1,1.42,1.499996,1.652141,39.99023,141.996,1025.087,44.96704,143,1012.686,12.40106,False,False
83,1,1.42,1.499993,1.891168,39.99023,141.996,1036.417,44.97803,143,1025.427,10.9906,False,False
84,1,1.42,1.499993,1.948305,39.99657,142.5084,1047.737,42.45117,143,1038.114,9.622559,False,False
85,1,1.42,1.499993,1.971711,39.9963,143.0542,1059.055,34.89258,143,1048.42,10.6355,False,False
86,1,1.42,1.499993,1.983178,39.9963,143.6207,1070.374,34.89258,143,1058.306,12.06738,False,False
87,1,1.42,1.499993,1.989415,39.99023,144.0098,1081.696,34.89258,143,1068.192,13.50317,False,False
88,1,1.42,1.49999,1.993053,39.99023,144.0098,1093.026,34.89258,143,1078.079,14.94751,False,False
89,1,1.42,1.499984,1.99529,39.99023,144.0098,1104.357,34.89258,143,1087.965,16.39185,False,False
90,1,1.42,1.499995,1.996723,39.99634,142.4886,1115.534,34.89258,143,1097.851,17.68262,False,False
91,1,1.42,1.499995,1.997674,39.99023,141.9966,1126.815,34.89258,143,1107.737,19.07727,False,False
