time,YellowCarCo,YellowCarCm,GreenCarCo,GreenCarCm,YellowCarSpeed,YellowCarPositionX,YellowCarPositionZ,GreenCarSpeed,GreenCarPositionX,GreenCarPositionZ,distance,CoButton,CmButton
26,1,1,1,1.317551,40.00122,143,365.093,40.00122,143,394.6796,29.58655,False,False
27,1,1,1,1.323415,39.85291,143,376.4053,39.85291,143,405.9919,29.58655,False,False
28,1,1,1,1.328987,40.00122,143,387.7184,40.00122,143,417.3049,29.58655,False,False
29,1,1,1,1.334291,39.85291,143,399.0306,39.85291,143,428.6172,29.58655,False,False
30,1,1,1,1.339345,40.00122,143,410.3437,40.00122,143,439.9303,29.58655,False,False
31,1,1,1,1.344167,39.85291,143,421.656,39.85291,143,451.2425,29.58655,False,False
32,1,1,1,1.348772,40.00122,143,432.9691,40.00122,143,462.5556,29.58655,False,False
33,1,1,1,1.353176,39.85291,143,444.2813,39.85291,143,473.8679,29.58655,False,False
34,1,1,1,1.357391,40.00122,143,455.5944,40.00122,143,485.1809,29.58655,False,False
35,1,1,1,1.361429,39.85291,143,466.9066,39.85291,143,496.4932,29.58655,False,False
36,1,1,1,1.365301,40.00122,143,478.2197,40.00122,143,507.8063,29.58655,False,False
37,1,1,1,1.369016,39.85291,143,489.532,39.8584,143,519.119,29.58704,False,False
38,1,1,1,1.372583,40.00122,143,500.8451,40.00122,143,530.4329,29.5878,False,False
39,1,1,1,1.376012,39.8584,143,512.1573,39.8584,143,541.7459,29.58856,False,False
40,1,1,1,1.379309,40.00122,143,523.4712,40.00122,143,553.0598,29.58856,False,False
41,1,1,1,1.382481,39.8584,143,534.7842,39.8584,143,564.3728,29.58856,False,False
42,1,1,1,1.385536,40.00122,143,546.0981,40.00122,143,575.6866,29.58856,False,False
43,1,1,1,1.388479,39.8584,143,557.4111,39.8584,143,586.9997,29.58856,False,False
44,1,1,1,1.391316,40.00122,143,568.725,40.00122,143,598.3135,29.58856,False,False
45,1,1,1,1.394052,39.8584,143,580.038,39.8584,143,609.6266,29.58856,False,False
46,1,1,1,1.396692,40.00122,143,591.3519,40.00122,143,620.9404,29.58856,False,False
47,1,1,1,1.399241,39.8584,143,602.6649,39.8584,143,632.2535,29.58856,False,False
48,1,1,1.351728,1.365066,40.00122,143,613.9788,40.28687,143,643.8388,29.86005,False,False
49,1,1,1.279089,1.192176,39.8584,143,625.2918,39.8584,143,655.1534,29.86163,False,False
50,1,1,1.220176,1,40.00122,143,636.6057,40.00122,143,666.4673,29.86163,False,False
51,1,1,1.16671,1,39.8584,143,647.9187,39.8584,143,677.7803,29.86163,False,False
52,1,1,1.117061,1,40.00122,143,659.2325,40.00122,143,689.0942,29.86163,False,False
53,1,1,1.070688,1,39.8584,143,670.5456,39.8584,143,700.4072,29.86163,False,False
54,1,1,1.027365,1,40.00122,143,681.8594,40.00122,143,711.7211,29.86163,False,False
55,1,1,1,1,39.8584,143,693.1725,39.8584,143,723.0341,29.86163,False,False
56,1,1,1,1,40.00122,143,704.4863,40.00122,143,734.348,29.86163,False,False
57,1,1,1,1,39.8584,143,715.7994,39.8584,143,745.661,29.86163,False,False
58,1,1,1,1,40.00122,143,727.1132,40.00122,143,756.9749,29.86163,False,False
59,1,1,1,1,39.8584,143,738.4263,39.8584,143,768.2879,29.86163,False,False
60,1,1,1,1,40.00122,143,749.7401,40.00122,143,779.6017,29.86163,False,False
61,1,1,1,1,39.8584,143,761.0532,39.8584,143,790.9148,29.86163,False,False
62,1,1,1,1,40.00122,143,772.367,40.00122,143,802.2286,29.86163,False,False
63,1,1,1,1,39.8584,143,783.6801,39.8584,143,813.5417,29.86163,False,False
64,1,1,1,1,40.00122,143,794.9939,40.00122,143,824.8555,29.86163,False,False
65,1,1,1,1,39.8584,143,806.3069,39.8584,143,836.1686,29.86163,False,False
