time,YellowCarCo,YellowCarCm,GreenCarCo,GreenCarCm,YellowCarSpeed,YellowCarPositionX,YellowCarPositionZ,GreenCarSpeed,GreenCarPositionX,GreenCarPositionZ,distance,CoButton,CmButton
44,1,1.445636,1,1.427539,45.10986,143,572.3414,29.99268,143,595.1966,22.85522,False,False
45,1,1.47047,1,1.472131,45.10986,143,585.1225,37.33154,143,604.755,19.63251,False,False
46,1,1.476406,1,1.316896,45.10986,143,597.9036,39.8584,143,615.9402,18.03656,False,False
47,1.051689,1.480151,1,1.431624,45.10986,143,610.6848,29.91577,143,626.6586,15.97382,False,False
48,1.030511,1.487715,1,1.475606,45.10986,143,623.4659,37.26563,143,636.1966,12.73071,False,False
49,1.010275,1.488995,1,1.368203,45.10986,143,636.247,40.06714,143,647.3828,11.1358,False,False
50,1.275178,1.492717,1,1.461782,36.11206,143,648.3784,33.01392,143,657.0673,8.688965,False,False
51,1.260938,1.495008,1,1.114807,22.79663,143,656.1684,39.57275,143,667.4737,11.3053,False,False
52,1.245632,1.495001,1,1.38732,22.79663,143,662.6274,40.00122,143,678.7859,16.15851,False,False
53,1.393478,1.496211,1,1.424496,22.79663,143,669.0865,32.65137,143,688.5993,19.51282,False,False
54,1.385495,1.497274,1,1.427374,28.83911,143,676.2668,40.00122,143,698.9125,22.64569,False,False
55,1.37742,1.497384,1,1.273683,36.18896,143,685.4988,39.92432,143,710.2347,24.7359,False,False
56,1.368587,1.49721,1,1.35095,43.52783,143,696.8116,40.06714,143,721.5673,24.75562,False,False
57,1.365183,1.497645,1,1.424769,45.10986,143,709.5488,29.56421,143,732.4032,22.85437,False,False
58,1.440384,1.498298,1,1.471543,45.10986,143,722.33,36.90308,143,741.8393,19.50934,False,False
59,1.436044,1.498513,1,1.307498,45.10986,143,735.1111,40.00122,143,752.9792,17.8681,False,False
60,1.472185,1.498666,1,1.429221,45.10986,143,747.8922,29.77295,143,763.7528,15.8606,False,False
61,1.470025,1.49901,1,1.475003,45.10986,143,760.6733,37.1228,143,773.25,12.57666,False,False
62,1.467817,1.499131,1,1.365752,45.10986,143,773.4545,39.92432,143,784.4207,10.96619,False,False
63,1.485406,1.499299,1,1.461117,35.38696,143,785.4798,32.87109,143,794.1443,8.664551,False,False
64,1.484326,1.499461,1,1.081656,22.43408,143,793.0957,39.41895,143,804.5143,11.41858,False,False
65,1.483128,1.499469,1,1.383671,22.43408,143,799.452,39.8584,143,815.8242,16.37213,False,False
66,1.492027,1.499548,1,1.418866,22.43408,143,805.8083,31.93726,143,825.848,20.03967,False,False
67,1.491419,1.499651,1,1.425808,29.77295,143,813.2247,39.27612,143,835.9572,22.73242,False,False
68,1.490798,1.499662,1,1.266681,37.1228,143,822.7219,40.06714,143,847.2719,24.54999,False,False
69,1.49011,1.499665,1,1.355076,44.46167,143,834.2999,39.92432,143,858.6036,24.30371,False,False
70,1.495146,1.499694,1,1.430383,45.18677,143,847.0939,30.27832,143,869.2327,22.13879,False,False
71,1.494785,1.499761,1,1.472793,45.18677,143,859.8969,37.62817,143,878.8727,18.97589,False,False
72,1.494416,1.499782,1,1.329746,45.18677,143,872.6998,39.8584,143,890.0844,17.38458,False,False
73,1.497166,1.499804,1,1.438982,45.18677,143,885.5027,30.49805,143,900.518,15.01532,False,False
74,1.496958,1.499845,1,1.478212,45.18677,143,898.3056,37.83691,143,910.2192,11.91357,False,False
75,1.496747,1.499856,1,1.385069,45.18677,143,911.1085,40.06714,143,921.4581,10.34961,False,False
76,1.498299,1.499882,1,1.464325,30.78369,143,922.2708,33.88184,143,930.9974,8.726624,False,False
77,1.498181,1.499903,1,1.211371,21.78589,143,929.0431,39.8584,143,941.6158,12.57275,False,False
78,1.498052,1.499902,1,1.385671,21.78589,143,935.2158,40.00122,143,952.9297,17.71393,False,False
79,1.497914,1.499903,1,1.396672,25.81787,143,941.7129,39.8584,143,964.2427,22.52985,False,False
80,1.497767,1.499902,1,1.382104,33.15674,143,950.0881,40.00122,143,975.5566,25.46844,False,False
81,1.497611,1.499903,1,1.388334,40.50659,143,960.5441,39.8584,143,986.8696,26.3255,False,False
82,1.498718,1.499916,1,1.451697,43.24219,143,972.659,32.2229,143,996.7368,24.07776,False,False
83,1.498629,1.499932,1,1.478429,44.53857,143,984.9468,39.57275,143,1006.927,21.98071,False,False
84,1.498538,1.499933,1,1.335544,45.10986,143,997.7231,40.06714,143,1018.248,20.52466,False,False
85,1.499197,1.499939,1,1.429971,45.10986,143,1010.504,30.14648,143,1028.931,18.42627,False,False
86,1.499142,1.49995,1,1.473481,45.10986,143,1023.285,37.48535,143,1038.53,15.24438,False,False
87,1.499086,1.499954,1,1.355519,45.10986,143,1036.067,39.99023,143,1049.75,13.68372,False,False
88,1.499487,1.49996,1,1.4561,45.10986,143,1048.848,32.36572,143,1059.658,10.80994,False,False
89,1.499452,1.499967,1,1.482129,31.4209,143,1060.147,39.70459,143,1069.889,9.742065,False,False
90,1.499418,1.499968,1,1.400904,29.64111,143,1068.565,39.92432,143,1081.216,12.65112,False,False
91,1.499667,1.499974,1,1.456219,29.64111,143,1076.964,34.60693,143,1090.527,13.56396,False,False
92,1.499645,1.499977,1,1.237204,29.64111,143,1085.362,39.99023,143,1101.308,15.94666,False,False
93,1.499622,1.499977,1,1.383631,29.64111,143,1093.76,40.14404,143,1112.661,18.90112,False,False
94,1.49978,1.49998,1,1.4276,34.2334,143,1102.579,31.64063,143,1122.79,20.21069,False,False
95,1.499766,1.499983,1,1.456842,36.40869,143,1112.81,39.00146,143,1132.818,20.00732,False,False
96,1.499751,1.499984,1,1.329931,43.46191,143,1124.182,40.07813,143,1144.129,19.94714,False,False
97,1.499745,1.499985,1,1.42513,43.46191,143,1136.496,29.55322,143,1154.966,18.47009,False,False
98,1.499843,1.499987,1,1.470649,43.46191,143,1148.81,36.91406,143,1164.402,15.59192,False,False
99,1.499834,1.499988,1,1.3358,43.46191,143,1161.125,39.99023,143,1175.56,14.43591,False,False
100,1.4999,1.499989,1,1.446828,43.46191,143,1173.439,31.50879,143,1185.807,12.36829,False,False
101,1.499894,1.499991,1,1.48062,43.46191,143,1185.753,38.84766,143,1195.794,10.04077,False,False
102,1.499887,1.499991,1,1.399073,36.25488,143,1196.485,39.92432,143,1207.099,10.61401,False,False
103,1.499931,1.499993,1,1.464472,30.49805,143,1206.453,34.60693,143,1216.481,10.02734,False,False
104,1.499927,1.499994,1,1.262258,30.49805,143,1215.095,39.99023,143,1227.262,12.16724,False,False
105,1.499925,1.499994,1,1.416509,30.49805,143,1223.736,32.87109,143,1238.372,14.6366,False,False
106,1.499952,1.499995,1,1.458543,30.49805,143,1232.377,36.25488,143,1247.669,15.29199,False,False
